freq,items
0.44,29;22;17;143;?;?;?;?;?
0.46,5;22;24;7;?;?;?;?;?
0.45,5;22;7;143;?;?;?;?;?
0.46,11;25;28;81;?;?;?;?;?
0.42,11;5;145;27;94;?;?;?;?
0.41,27;81;24;?;?;?;?;?;?
0.42,69;3;88;?;?;?;?;?;?
0.42,11;29;25;147;7;?;?;?;?
0.51,57;28;81;?;?;?;?;?;?
0.49,182;29;69;3;22;?;?;?;?
0.44,182;11;56;3;24;?;?;?;?
0.41,17;5;145;18;170;?;?;?;?
0.41,182;147;7;143;?;?;?;?;?
0.58,56;69;18;170;24;147;?;?;?
0.42,56;5;170;17;143;?;?;?;?
0.53,182;17;22;24;147;?;?;?;?
0.43,56;69;145;18;147;7;143;?;?
0.41,56;5;145;18;24;147;7;?;?
0.41,182;56;145;22;170;147;17;?;?
0.44,182;11;3;22;170;24;147;?;?
0.41,11;29;25;22;147;7;?;?;?
0.4,182;29;25;3;18;170;?;?;?
0.43,182;17;17;?;?;?;?;?;?
0.4,29;25;63;24;7;?;?;?;?
0.47,182;56;69;145;12;?;?;?;?
0.4,69;22;170;147;17;143;?;?;?
0.42,11;25;69;145;?;?;?;?;?
0.57,182;29;17;24;147;?;?;?;?
0.45,182;11;3;18;170;24;?;?;?
0.51,182;11;3;22;147;?;?;?;?
0.59,11;56;69;145;22;170;24;?;?
0.4,182;57;5;18;170;24;147;?;?
0.56,56;5;145;22;18;147;?;?;?
0.44,182;11;29;5;170;?;?;?;?
0.84,11;69;22;?;?;?;?;?;?
0.4,182;29;69;145;26;?;?;?;?
0.43,11;69;24;143;?;?;?;?;?
0.41,29;69;5;22;147;?;?;?;?
0.42,11;29;3;145;22;24;?;?;?
0.46,11;5;145;94;81;?;?;?;?
0.72,182;17;18;?;?;?;?;?;?
0.53,69;3;22;18;?;?;?;?;?
0.46,11;5;24;17;?;?;?;?;?
0.41,182;29;25;143;?;?;?;?;?
0.49,11;29;81;?;?;?;?;?;?
0.46,63;94;81;?;?;?;?;?;?
0.46,182;56;145;28;81;?;?;?;?
0.43,57;27;94;81;?;?;?;?;?
0.84,182;56;5;?;?;?;?;?;?
0.43,29;69;5;24;?;?;?;?;?
0.45,11;56;22;170;7;?;?;?;?
0.45,29;25;143;?;?;?;?;?;?
0.47,29;7;143;?;?;?;?;?;?
0.4,182;63;170;143;?;?;?;?;?
0.45,11;5;24;147;7;?;?;?;?
0.63,11;56;5;22;147;?;?;?;?
0.42,56;69;145;18;170;24;7;?;?
0.56,182;29;17;22;170;24;?;?;?
0.41,182;56;69;145;170;143;?;?;?
0.45,182;56;57;145;7;?;?;?;?
0.46,69;57;5;18;?;?;?;?;?
0.48,182;56;69;5;147;?;?;?;?
0.5,11;56;5;145;18;170;24;147;?
0.42,56;5;3;170;24;147;?;?;?
0.43,56;69;57;145;18;24;?;?;?
0.43,29;57;3;18;170;147;?;?;?
0.42,63;147;143;?;?;?;?;?;?
0.44,5;145;147;143;?;?;?;?;?
0.41,56;57;22;24;143;?;?;?;?
0.42,56;69;18;170;7;143;?;?;?
0.41,56;63;147;7;?;?;?;?;?
0.45,17;22;18;170;24;?;?;?;?
0.43,11;63;145;22;170;?;?;?;?
0.46,182;56;145;22;170;7;?;?;?
0.62,69;145;22;18;170;?;?;?;?
0.43,56;57;18;17;143;?;?;?;?
0.41,29;17;22;170;143;?;?;?;?
0.5,182;56;63;22;18;?;?;?;?
0.54,11;69;57;22;?;?;?;?;?
0.63,182;11;18;?;?;?;?;?;?
0.7,25;22;147;?;?;?;?;?;?
0.61,56;3;145;24;?;?;?;?;?
0.42,12;81;170;?;?;?;?;?;?
0.5,69;3;145;18;170;?;?;?;?
0.58,11;29;17;170;147;?;?;?;?
0.46,182;145;12;81;?;?;?;?;?
0.41,182;29;69;26;?;?;?;?;?
0.41,11;28;81;18;?;?;?;?;?
0.86,11;22;170;?;?;?;?;?;?
0.42,11;26;170;?;?;?;?;?;?
0.42,27;81;22;?;?;?;?;?;?
0.42,56;63;170;7;?;?;?;?;?
0.51,11;56;57;22;18;147;?;?;?
0.41,11;56;69;7;143;?;?;?;?
0.62,11;29;63;147;?;?;?;?;?
0.67,182;57;170;147;?;?;?;?;?
0.59,182;56;63;18;170;?;?;?;?
0.59,182;25;22;170;24;?;?;?;?
0.56,11;69;22;18;147;?;?;?;?
0.65,182;25;147;?;?;?;?;?;?
0.41,11;5;17;7;?;?;?;?;?
0.54,11;29;3;18;147;?;?;?;?
0.47,11;56;5;145;22;18;24;?;?
0.41,56;3;145;170;7;?;?;?;?
0.48,182;29;25;17;18;147;?;?;?
0.42,11;56;25;22;18;147;?;?;?
0.53,5;145;26;?;?;?;?;?;?
0.43,11;56;145;22;147;7;?;?;?
0.41,182;56;29;5;18;?;?;?;?
0.45,56;69;57;145;22;147;?;?;?
0.4,182;17;5;145;170;?;?;?;?
0.42,145;18;170;143;?;?;?;?;?
0.55,11;3;145;22;170;24;?;?;?
0.45,182;69;57;145;18;170;?;?;?
0.48,182;56;69;145;22;18;170;147;?
0.54,11;29;3;170;147;?;?;?;?
0.41,11;63;147;143;?;?;?;?;?
0.43,69;145;170;17;143;?;?;?;?
0.46,182;29;25;7;?;?;?;?;?
0.43,182;57;145;22;147;7;?;?;?
0.47,182;56;5;145;88;?;?;?;?
0.49,56;22;17;?;?;?;?;?;?
0.47,29;25;22;18;24;147;?;?;?
0.45,69;22;147;17;?;?;?;?;?
0.63,182;69;18;24;?;?;?;?;?
0.84,11;5;145;22;?;?;?;?;?
0.49,29;69;3;18;170;?;?;?;?
0.46,29;57;145;17;?;?;?;?;?
0.42,11;69;25;?;?;?;?;?;?
0.41,17;27;81;?;?;?;?;?;?
0.66,11;25;170;147;?;?;?;?;?
0.48,182;11;5;18;170;147;?;?;?
0.43,56;69;145;28;88;?;?;?;?
0.41,57;145;18;24;147;7;?;?;?
0.41,56;5;145;170;17;143;?;?;?
0.45,182;69;145;170;147;7;?;?;?
0.42,11;69;22;147;7;143;?;?;?
0.41,182;69;57;5;145;22;?;?;?
0.41,29;57;145;28;?;?;?;?;?
0.48,182;18;7;?;?;?;?;?;?
0.53,11;57;22;18;24;?;?;?;?
0.44,11;94;18;?;?;?;?;?;?
0.45,57;5;22;170;24;147;?;?;?
0.44,182;5;22;170;147;7;?;?;?
0.68,145;18;170;147;?;?;?;?;?
0.41,182;69;5;22;170;24;147;?;?
0.58,182;56;69;18;170;24;?;?;?
0.42,182;29;57;3;18;147;?;?;?
0.42,182;69;3;145;147;?;?;?;?
0.61,182;56;145;22;18;?;?;?;?
0.41,11;5;145;170;24;17;?;?;?
0.43,56;145;22;24;17;?;?;?;?
0.41,56;145;22;18;7;?;?;?;?
0.41,29;63;3;24;?;?;?;?;?
0.47,182;69;170;7;?;?;?;?;?
0.47,69;145;94;81;?;?;?;?;?
0.51,57;145;22;18;170;147;?;?;?
0.5,56;57;145;88;?;?;?;?;?
0.58,11;5;3;18;?;?;?;?;?
0.7,11;18;170;147;?;?;?;?;?
0.43,14;71;3;?;?;?;?;?;?
0.41,182;11;5;3;22;?;?;?;?
0.52,182;29;5;22;18;?;?;?;?
0.41,182;63;24;147;7;?;?;?;?
0.45,182;69;3;22;170;24;147;?;?
0.41,182;29;69;145;22;18;147;?;?
0.41,3;12;26;?;?;?;?;?;?
0.55,11;29;57;145;170;?;?;?;?
0.43,29;25;22;143;?;?;?;?;?
0.41,182;29;63;143;?;?;?;?;?
0.57,11;5;18;170;24;147;?;?;?
0.62,182;56;69;5;?;?;?;?;?
0.46,11;29;57;18;170;147;?;?;?
0.4,57;3;22;170;7;?;?;?;?
0.42,56;145;22;170;24;17;?;?;?
0.48,11;69;5;145;18;170;147;?;?
0.5,182;11;29;63;22;?;?;?;?
0.57,29;25;63;22;170;147;?;?;?
0.46,29;145;88;?;?;?;?;?;?
0.45,11;25;63;22;18;147;?;?;?
0.43,29;63;22;143;?;?;?;?;?
0.4,63;18;170;143;?;?;?;?;?
0.47,11;69;57;145;18;170;?;?;?
0.45,3;22;18;170;24;147;?;?;?
0.41,11;57;18;170;24;7;?;?;?
0.7,57;145;147;?;?;?;?;?;?
0.52,182;56;69;145;22;18;147;?;?
0.48,182;69;57;145;18;?;?;?;?
0.49,25;17;22;170;24;?;?;?;?
0.58,182;11;5;145;170;?;?;?;?
0.46,182;69;5;18;170;147;?;?;?
0.53,182;29;17;18;170;24;?;?;?
0.44,11;56;145;12;81;?;?;?;?
0.4,56;69;145;22;24;7;143;?;?
0.52,11;63;22;18;147;?;?;?;?
0.62,182;56;22;170;24;?;?;?;?
0.44,182;57;5;145;18;170;24;?;?
0.45,17;147;7;?;?;?;?;?;?
0.43,182;24;147;7;?;?;?;?;?
0.43,11;29;25;12;?;?;?;?;?
0.56,182;29;17;170;24;?;?;?;?
0.51,11;69;5;145;170;147;?;?;?
0.56,25;63;24;147;?;?;?;?;?
0.71,29;18;24;?;?;?;?;?;?
0.43,182;69;5;17;?;?;?;?;?
0.44,11;69;57;145;147;?;?;?;?
0.43,57;18;170;24;7;?;?;?;?
0.43,11;56;3;22;18;24;147;?;?
0.41,11;29;17;12;?;?;?;?;?
0.4,56;57;22;147;17;143;?;?;?
0.53,182;11;170;147;?;?;?;?;?
0.46,11;56;3;145;18;170;24;?;?
0.5,56;5;170;7;?;?;?;?;?
0.5,56;69;57;24;?;?;?;?;?
0.58,182;17;24;147;?;?;?;?;?
0.74,29;69;145;?;?;?;?;?;?
0.65,63;170;24;?;?;?;?;?;?
0.57,29;69;145;170;147;?;?;?;?
0.73,29;3;22;?;?;?;?;?;?
0.51,182;29;25;18;170;24;147;?;?
0.65,5;145;17;?;?;?;?;?;?
0.44,11;5;22;170;24;7;?;?;?
0.46,11;56;69;5;145;22;147;?;?
0.54,56;69;145;22;18;24;?;?;?
0.49,11;5;3;22;170;147;?;?;?
0.43,182;28;88;81;?;?;?;?;?
0.41,56;5;170;24;147;7;?;?;?
0.46,11;22;7;143;?;?;?;?;?
0.69,11;145;22;24;?;?;?;?;?
0.47,11;5;145;18;17;?;?;?;?
0.41,182;29;25;18;170;7;?;?;?
0.43,5;145;22;147;143;?;?;?;?
0.49,69;57;147;?;?;?;?;?;?
0.54,182;57;5;145;18;170;?;?;?
0.51,57;5;145;18;24;?;?;?;?
0.71,11;29;25;170;?;?;?;?;?
0.41,69;145;24;147;143;?;?;?;?
0.4,63;22;24;147;7;?;?;?;?
0.45,56;29;3;22;170;?;?;?;?
0.44,11;57;145;18;170;7;?;?;?
0.4,22;24;147;17;?;?;?;?;?
0.4,11;29;63;18;170;7;?;?;?
0.45,3;170;143;?;?;?;?;?;?
0.41,56;69;145;170;24;147;7;?;?
0.45,11;29;25;22;18;24;?;?;?
0.67,11;56;57;145;18;170;?;?;?
0.43,182;56;57;145;24;7;?;?;?
0.84,11;57;18;?;?;?;?;?;?
0.4,69;26;18;?;?;?;?;?;?
0.54,11;69;57;170;?;?;?;?;?
0.41,182;56;69;145;18;143;?;?;?
0.42,11;3;22;170;147;7;143;?;?
0.4,182;56;29;5;22;170;?;?;?
0.45,69;57;18;170;147;?;?;?;?
0.41,11;63;170;143;?;?;?;?;?
0.42,56;5;145;22;170;147;143;?;?
0.47,11;69;145;22;17;?;?;?;?
0.84,69;22;170;?;?;?;?;?;?
0.47,182;29;63;7;?;?;?;?;?
0.45,11;145;22;7;143;?;?;?;?
0.42,56;69;57;3;22;147;?;?;?
0.44,56;69;57;5;22;170;?;?;?
0.46,182;69;5;22;24;?;?;?;?
0.5,11;29;88;?;?;?;?;?;?
0.72,182;56;57;18;170;?;?;?;?
0.43,182;63;26;81;?;?;?;?;?
0.42,182;29;3;88;?;?;?;?;?
0.52,29;57;145;22;24;?;?;?;?
0.55,182;29;3;145;170;?;?;?;?
0.6,11;3;145;170;147;?;?;?;?
0.41,11;57;145;22;170;143;?;?;?
0.44,29;17;3;22;?;?;?;?;?
0.46,25;22;170;147;7;?;?;?;?
0.54,182;57;145;22;170;24;147;?;?
0.43,11;56;69;145;26;81;?;?;?
0.53,56;69;28;?;?;?;?;?;?
0.53,182;11;145;147;?;?;?;?;?
0.47,182;69;145;88;81;?;?;?;?
0.41,11;69;145;17;7;?;?;?;?
0.57,3;145;18;24;?;?;?;?;?
0.44,182;69;57;22;170;147;?;?;?
0.46,182;56;69;3;18;170;24;?;?
0.43,11;56;18;170;7;?;?;?;?
0.41,56;5;145;170;24;17;?;?;?
0.45,182;56;3;22;170;7;?;?;?
0.42,182;56;24;17;?;?;?;?;?
0.47,170;24;7;?;?;?;?;?;?
0.48,29;25;22;170;7;?;?;?;?
0.54,11;29;25;18;170;24;?;?;?
0.44,63;3;18;170;?;?;?;?;?
0.5,56;24;7;?;?;?;?;?;?
0.44,56;5;18;143;?;?;?;?;?
0.49,11;29;25;17;24;?;?;?;?
0.42,56;69;5;3;?;?;?;?;?
0.43,29;3;18;7;?;?;?;?;?
0.47,182;22;18;24;147;?;?;?;?
0.41,25;170;17;143;?;?;?;?;?
0.5,57;5;145;170;24;?;?;?;?
0.4,56;25;5;145;?;?;?;?;?
0.41,29;25;63;22;7;?;?;?;?
0.46,29;18;7;143;?;?;?;?;?
0.43,56;69;57;3;24;?;?;?;?
0.42,182;56;57;145;170;17;?;?;?
0.4,182;5;145;22;170;7;143;?;?
0.59,57;3;22;147;?;?;?;?;?
0.44,56;29;57;?;?;?;?;?;?
0.4,11;29;3;81;?;?;?;?;?
0.46,11;22;170;147;17;?;?;?;?
0.44,56;69;22;147;143;?;?;?;?
0.62,11;29;5;22;170;?;?;?;?
0.53,182;5;3;22;170;?;?;?;?
0.49,182;11;25;24;?;?;?;?;?
0.42,182;29;5;81;?;?;?;?;?
0.54,11;56;5;145;22;24;147;?;?
0.51,5;145;18;7;?;?;?;?;?
0.57,182;56;69;145;18;24;147;?;?
0.45,11;3;18;170;17;?;?;?;?
0.42,11;56;18;24;7;?;?;?;?
0.44,182;29;63;22;7;?;?;?;?
0.4,56;69;26;22;?;?;?;?;?
0.41,11;56;18;170;17;?;?;?;?
0.63,22;170;24;147;?;?;?;?;?
0.41,11;69;22;170;24;17;?;?;?
0.45,182;57;5;145;22;18;?;?;?
0.45,182;29;57;5;145;22;?;?;?
0.41,182;29;63;170;17;?;?;?;?
0.67,56;145;22;18;?;?;?;?;?
0.45,69;57;5;170;?;?;?;?;?
0.41,182;11;25;17;22;170;?;?;?
0.41,57;145;18;17;143;?;?;?;?
0.59,11;56;5;18;170;147;?;?;?
0.42,56;57;24;147;17;?;?;?;?
0.7,182;63;18;170;?;?;?;?;?
0.45,11;29;63;7;?;?;?;?;?
0.4,5;145;18;147;17;143;?;?;?
0.47,56;17;143;?;?;?;?;?;?
0.41,3;170;24;143;?;?;?;?;?
0.48,182;56;29;25;17;?;?;?;?
0.59,182;5;18;170;24;?;?;?;?
0.44,11;56;57;5;145;170;24;?;?
0.48,182;56;145;7;?;?;?;?;?
0.42,56;25;12;?;?;?;?;?;?
0.53,11;69;3;18;24;?;?;?;?
0.48,182;29;25;17;22;147;?;?;?
0.57,182;69;5;145;22;?;?;?;?
0.42,182;29;18;170;17;?;?;?;?
0.61,11;56;69;145;18;24;?;?;?
0.4,11;56;69;145;170;143;?;?;?
0.41,182;56;69;57;170;24;?;?;?
0.44,29;18;170;143;?;?;?;?;?
0.42,182;69;5;145;22;24;147;?;?
0.5,56;25;63;22;170;147;?;?;?
0.49,11;56;17;22;170;147;?;?;?
0.41,182;29;22;147;143;?;?;?;?
0.5,11;5;28;81;?;?;?;?;?
0.59,182;56;5;145;22;18;?;?;?
0.54,56;3;145;22;170;24;?;?;?
0.42,11;29;17;88;?;?;?;?;?
0.4,11;56;57;145;18;17;?;?;?
0.51,11;17;7;?;?;?;?;?;?
0.68,56;57;170;24;?;?;?;?;?
0.63,182;57;22;24;?;?;?;?;?
0.45,11;57;145;170;147;7;?;?;?
0.44,56;63;22;18;170;147;?;?;?
0.43,56;22;24;147;7;?;?;?;?
0.48,11;56;3;145;22;18;?;?;?
0.46,182;17;145;?;?;?;?;?;?
0.54,57;5;147;?;?;?;?;?;?
0.42,29;25;17;7;143;?;?;?;?
0.42,29;27;12;81;?;?;?;?;?
0.41,11;29;17;7;143;?;?;?;?
0.5,29;63;81;?;?;?;?;?;?
0.54,29;3;18;24;147;?;?;?;?
0.46,22;7;143;?;?;?;?;?;?
0.56,182;29;5;145;22;147;?;?;?
0.41,17;17;143;?;?;?;?;?;?
0.49,182;69;22;18;170;147;?;?;?
0.44,57;27;81;?;?;?;?;?;?
0.41,182;11;56;63;22;170;?;?;?
0.52,56;5;145;26;?;?;?;?;?
0.62,182;145;22;170;24;?;?;?;?
0.41,182;17;5;18;?;?;?;?;?
0.46,11;25;22;170;7;?;?;?;?
0.42,182;145;22;18;170;24;147;?;?
0.42,29;69;3;145;18;?;?;?;?
0.53,11;57;3;170;24;?;?;?;?
0.48,11;69;3;145;18;170;?;?;?
0.45,11;56;63;18;24;147;?;?;?
0.45,11;145;22;147;17;?;?;?;?
0.41,11;29;63;22;18;170;24;?;?
0.41,182;56;22;170;7;143;?;?;?
0.55,182;11;24;?;?;?;?;?;?
0.58,182;11;69;170;?;?;?;?;?
0.47,182;56;69;145;88;81;?;?;?
0.44,182;3;18;17;?;?;?;?;?
0.4,29;25;18;17;143;?;?;?;?
0.45,182;56;170;147;7;?;?;?;?
0.45,11;56;69;5;145;22;170;147;?
0.63,29;63;22;170;24;?;?;?;?
0.51,25;17;22;24;?;?;?;?;?
0.52,11;3;145;18;170;24;?;?;?
0.63,11;56;57;22;170;147;?;?;?
0.44,11;57;5;145;18;24;147;?;?
0.41,11;69;18;24;147;7;?;?;?
0.53,11;56;5;145;22;18;170;?;?
0.42,25;5;24;?;?;?;?;?;?
0.54,57;5;145;170;147;?;?;?;?
0.41,145;18;147;17;143;?;?;?;?
0.43,56;63;26;?;?;?;?;?;?
0.5,11;18;147;7;?;?;?;?;?
0.63,182;57;18;24;?;?;?;?;?
0.51,11;145;22;7;?;?;?;?;?
0.56,182;25;22;24;147;?;?;?;?
0.52,11;56;69;3;145;?;?;?;?
0.5,11;56;69;3;170;147;?;?;?
0.5,182;56;63;22;170;24;?;?;?
0.43,5;22;24;147;7;?;?;?;?
0.48,11;56;69;3;18;24;?;?;?
0.47,11;29;5;3;?;?;?;?;?
0.49,56;5;12;81;?;?;?;?;?
0.45,182;29;5;3;18;?;?;?;?
0.63,182;56;5;145;22;170;147;?;?
0.57,182;145;170;24;147;?;?;?;?
0.63,29;57;145;170;?;?;?;?;?
0.5,56;57;5;145;24;147;?;?;?
0.46,182;29;170;147;7;?;?;?;?
0.5,29;27;81;?;?;?;?;?;?
0.41,29;17;18;7;143;?;?;?;?
0.62,17;170;24;?;?;?;?;?;?
0.45,5;145;18;170;147;7;?;?;?
0.46,182;11;57;145;22;24;?;?;?
0.66,25;18;170;147;?;?;?;?;?
0.58,56;29;22;170;?;?;?;?;?
0.4,11;5;24;147;143;?;?;?;?
0.42,25;63;17;170;?;?;?;?;?
0.42,145;24;17;143;?;?;?;?;?
0.42,14;71;63;?;?;?;?;?;?
0.41,182;29;63;7;143;?;?;?;?
0.66,182;57;145;24;?;?;?;?;?
0.44,11;69;18;143;?;?;?;?;?
0.48,56;69;145;170;17;?;?;?;?
0.44,29;63;145;18;170;?;?;?;?
0.45,56;29;25;63;170;?;?;?;?
0.4,28;81;22;170;?;?;?;?;?
0.41,182;5;28;88;?;?;?;?;?
0.43,11;56;69;5;145;170;24;?;?
0.73,11;69;145;24;?;?;?;?;?
0.41,182;56;145;170;7;143;?;?;?
0.82,11;69;170;?;?;?;?;?;?
0.62,29;17;170;24;?;?;?;?;?
0.42,29;5;145;26;81;?;?;?;?
0.41,11;56;69;145;24;17;?;?;?
0.52,29;69;22;18;?;?;?;?;?
0.57,29;5;22;18;?;?;?;?;?
0.72,182;56;57;145;22;170;?;?;?
0.69,29;22;18;?;?;?;?;?;?
0.53,57;5;22;170;147;?;?;?;?
0.5,11;25;17;22;170;147;?;?;?
0.42,182;11;25;18;170;24;?;?;?
0.42,145;18;24;147;7;?;?;?;?
0.45,11;25;22;18;170;24;?;?;?
0.42,5;145;24;147;17;?;?;?;?
0.41,29;5;22;170;147;7;?;?;?
0.45,11;29;5;145;22;170;24;147;?
0.6,11;56;69;3;22;?;?;?;?
0.61,29;25;17;170;?;?;?;?;?
0.43,11;56;69;145;170;147;7;?;?
0.41,11;18;170;147;7;143;?;?;?
0.43,182;11;29;18;170;147;?;?;?
0.51,182;57;3;18;24;?;?;?;?
0.44,182;29;63;22;170;7;?;?;?
0.42,182;5;145;24;147;7;?;?;?
0.44,11;29;170;17;?;?;?;?;?
0.44,182;56;25;17;24;?;?;?;?
0.59,182;11;3;22;170;?;?;?;?
0.41,11;56;5;22;170;17;?;?;?
0.44,182;63;22;170;7;?;?;?;?
0.42,11;145;170;24;17;?;?;?;?
0.47,182;29;3;145;147;?;?;?;?
0.48,5;145;18;17;?;?;?;?;?
0.51,11;29;57;3;?;?;?;?;?
0.47,11;57;94;81;?;?;?;?;?
0.4,29;25;22;17;143;?;?;?;?
0.45,145;22;147;17;?;?;?;?;?
0.48,182;11;145;22;18;?;?;?;?
0.42,182;3;18;24;7;?;?;?;?
0.46,182;57;3;22;18;170;?;?;?
0.45,3;22;170;147;17;?;?;?;?
0.43,11;25;22;17;?;?;?;?;?
0.51,182;11;5;147;?;?;?;?;?
0.69,22;170;24;?;?;?;?;?;?
0.48,11;69;145;22;18;170;24;?;?
0.51,56;57;5;18;24;?;?;?;?
0.42,182;57;22;18;170;24;147;?;?
0.43,25;18;170;17;?;?;?;?;?
0.58,11;29;63;24;147;?;?;?;?
0.4,11;29;5;88;?;?;?;?;?
0.42,11;56;25;63;24;147;?;?;?
0.47,11;69;22;170;17;?;?;?;?
0.4,56;69;57;22;18;170;?;?;?
0.49,182;56;28;81;?;?;?;?;?
0.44,56;57;145;24;17;?;?;?;?
0.52,11;3;88;?;?;?;?;?;?
0.41,182;56;29;25;22;170;147;?;?
0.42,5;145;170;24;17;?;?;?;?
0.41,18;170;147;7;143;?;?;?;?
0.45,11;57;145;147;7;?;?;?;?
0.6,11;57;5;22;170;?;?;?;?
0.4,11;29;5;145;26;?;?;?;?
0.49,5;22;147;7;?;?;?;?;?
0.41,182;11;5;3;18;?;?;?;?
0.5,145;22;18;170;24;?;?;?;?
0.41,182;29;3;12;81;?;?;?;?
0.43,14;14;145;?;?;?;?;?;?
0.48,182;56;29;63;22;170;?;?;?
0.41,11;25;3;18;170;?;?;?;?
0.41,56;63;5;?;?;?;?;?;?
0.4,29;25;69;145;170;?;?;?;?
0.43,29;69;57;22;?;?;?;?;?
0.5,11;147;7;?;?;?;?;?;?
0.52,182;3;145;24;147;?;?;?;?
0.46,182;29;25;12;?;?;?;?;?
0.47,11;56;57;81;?;?;?;?;?
0.45,182;57;5;22;18;?;?;?;?
0.68,25;63;22;170;?;?;?;?;?
0.67,29;57;18;?;?;?;?;?;?
0.46,182;56;29;145;?;?;?;?;?
0.42,182;56;3;145;22;18;147;?;?
0.41,182;17;145;22;170;?;?;?;?
0.46,56;57;145;18;17;?;?;?;?
0.41,182;3;145;22;18;24;?;?;?
0.41,182;63;3;18;170;?;?;?;?
0.4,182;56;69;145;18;7;143;?;?
0.51,11;56;69;145;18;170;24;147;?
0.41,17;5;18;170;?;?;?;?;?
0.41,11;56;5;145;22;170;17;?;?
0.41,182;56;5;18;170;147;7;?;?
0.65,25;170;24;?;?;?;?;?;?
0.42,11;69;145;18;147;143;?;?;?
0.44,29;63;5;18;170;?;?;?;?
0.47,182;11;57;3;18;?;?;?;?
0.49,182;25;17;170;147;?;?;?;?
0.43,182;27;18;?;?;?;?;?;?
0.42,182;56;57;18;24;7;?;?;?
0.47,11;29;57;145;22;147;?;?;?
0.48,182;11;57;22;24;?;?;?;?
0.49,11;29;57;22;147;?;?;?;?
0.48,69;94;81;?;?;?;?;?;?
0.44,182;29;25;22;7;?;?;?;?
0.43,29;69;57;18;?;?;?;?;?
0.44,29;57;3;18;24;?;?;?;?
0.69,57;5;145;?;?;?;?;?;?
0.43,29;22;170;147;7;143;?;?;?
0.45,11;69;24;147;7;?;?;?;?
0.6,11;69;170;24;147;?;?;?;?
0.6,11;56;145;18;170;147;?;?;?
0.48,56;69;57;18;147;?;?;?;?
0.6,11;56;57;145;22;170;147;?;?
0.5,29;25;17;22;24;?;?;?;?
0.48,56;145;18;170;7;?;?;?;?
0.51,11;25;17;170;147;?;?;?;?
0.41,182;145;170;7;143;?;?;?;?
0.45,56;69;145;147;17;?;?;?;?
0.79,182;145;22;?;?;?;?;?;?
0.5,11;56;69;5;145;18;170;?;?
0.44,182;63;145;18;?;?;?;?;?
0.5,182;56;69;3;18;24;?;?;?
0.43,182;29;28;88;?;?;?;?;?
0.43,182;69;5;145;17;?;?;?;?
0.6,182;5;17;?;?;?;?;?;?
0.42,182;56;22;147;17;?;?;?;?
0.41,25;63;18;7;?;?;?;?;?
0.58,182;11;5;145;22;170;?;?;?
0.54,56;25;17;170;?;?;?;?;?
0.59,182;56;5;145;22;170;24;?;?
0.41,11;69;145;170;17;143;?;?;?
0.51,182;57;145;22;18;147;?;?;?
0.47,182;25;7;?;?;?;?;?;?
0.53,69;145;22;18;170;147;?;?;?
0.49,182;57;5;22;170;147;?;?;?
0.43,56;57;17;7;?;?;?;?;?
0.41,11;29;63;5;22;?;?;?;?
0.43,56;170;24;17;?;?;?;?;?
0.42,145;170;24;147;7;?;?;?;?
0.47,182;11;25;63;22;?;?;?;?
0.58,29;25;63;22;147;?;?;?;?
0.4,182;29;3;145;17;?;?;?;?
0.41,182;29;17;22;18;170;24;?;?
0.64,11;17;147;?;?;?;?;?;?
0.6,11;57;22;18;170;?;?;?;?
0.44,11;56;69;3;145;18;170;?;?
0.41,63;69;22;?;?;?;?;?;?
0.41,11;25;22;7;143;?;?;?;?
0.41,182;11;56;3;18;24;?;?;?
0.51,57;145;26;?;?;?;?;?;?
0.44,56;63;7;?;?;?;?;?;?
0.43,11;56;69;57;170;147;?;?;?
0.44,182;69;5;145;22;18;?;?;?
0.72,29;145;22;170;?;?;?;?;?
0.4,182;29;17;22;170;147;7;?;?
0.53,17;18;170;24;147;?;?;?;?
0.52,11;3;28;?;?;?;?;?;?
0.44,11;29;25;5;?;?;?;?;?
0.53,29;57;22;170;24;?;?;?;?
0.53,56;69;3;22;18;?;?;?;?
0.54,11;56;63;24;?;?;?;?;?
0.64,11;56;69;145;170;147;?;?;?
0.42,182;29;69;3;18;147;?;?;?
0.44,57;3;22;18;24;?;?;?;?
0.43,69;27;94;81;?;?;?;?;?
0.4,57;3;145;18;24;147;?;?;?
0.5,56;29;22;147;?;?;?;?;?
0.41,182;56;145;18;7;143;?;?;?
0.56,11;29;63;22;18;?;?;?;?
0.46,145;18;24;7;?;?;?;?;?
0.41,22;170;24;7;143;?;?;?;?
0.44,56;18;147;143;?;?;?;?;?
0.44,56;69;145;170;147;143;?;?;?
0.46,56;28;88;?;?;?;?;?;?
0.41,182;5;145;22;147;17;?;?;?
0.46,11;17;26;?;?;?;?;?;?
0.57,29;3;22;170;24;?;?;?;?
0.53,182;11;147;?;?;?;?;?;?
0.47,11;29;3;18;24;147;?;?;?
0.47,182;57;3;18;24;147;?;?;?
0.63,182;145;18;170;147;?;?;?;?
0.43,182;11;29;63;147;?;?;?;?
0.5,11;56;63;18;24;?;?;?;?
0.54,56;69;3;145;22;?;?;?;?
0.5,29;3;18;170;24;147;?;?;?
0.56,11;25;170;24;147;?;?;?;?
0.41,182;56;145;147;17;?;?;?;?
0.47,182;56;57;3;18;170;24;?;?
0.76,29;63;18;170;?;?;?;?;?
0.42,182;11;69;5;22;170;?;?;?
0.42,11;69;145;22;170;147;143;?;?
