freq,items
0.41,29;50;170;154;?;?
0.55,20;28;164;?;?;?
0.66,29;2;26;?;?;?
0.57,29;2;116;?;?;?
0.45,14;164;8;116;?;?
0.44,20;75;6;116;?;?
0.41,20;75;88;212;164;?
0.42,2;2;22;21;?;?
0.41,75;50;8;?;?;?
0.53,28;21;8;?;?;?
0.41,29;2;22;21;?;?
0.57,20;212;8;116;?;?
0.45,28;22;21;?;?;?
0.52,14;29;2;2;?;?
0.52,20;212;170;?;?;?
0.65,20;212;6;?;?;?
0.47,20;14;17;?;?;?
0.52,20;29;116;?;?;?
0.41,14;75;6;116;?;?
0.4,20;75;50;2;?;?
0.45,14;75;162;?;?;?
0.4,28;212;21;8;116;?
0.48,20;75;26;8;?;?
0.42,20;88;212;6;21;?
0.46,20;2;50;2;21;?
0.42,20;2;2;26;6;?
0.55,28;164;21;?;?;?
0.44,20;2;2;22;?;?
0.75,75;212;21;?;?;?
0.42,12;212;22;21;?;?
0.43,20;29;2;116;?;?
0.59,88;21;116;?;?;?
0.44,14;212;22;154;?;?
0.4,28;26;6;21;?;?
0.44,88;17;162;154;?;?
0.53,29;6;8;?;?;?
0.5,20;29;50;164;?;?
0.47,75;212;162;?;?;?
0.58,50;21;116;?;?;?
0.54,14;212;26;164;?;?
0.45,14;170;21;?;?;?
0.47,14;2;8;?;?;?
0.42,50;18;154;?;?;?
0.42,2;18;154;?;?;?
0.57,20;2;26;?;?;?
0.45,28;22;170;154;?;?
0.5,14;75;18;?;?;?
0.4,14;75;212;22;154;?
0.42,20;50;18;?;?;?
0.47,20;75;212;162;?;?
0.42,20;14;26;8;?;?
0.53,20;29;26;164;?;?
0.67,2;50;164;?;?;?
0.42,14;212;2;?;?;?
0.41,20;14;2;50;26;?
0.44,20;14;75;22;?;?
0.5,29;6;8;116;?;?
0.5,29;2;18;?;?;?
0.5,29;50;18;?;?;?
0.48,20;212;18;170;?;?
0.41,2;50;2;22;?;?
0.42,14;75;17;154;?;?
0.41,12;212;6;8;?;?
0.44,14;29;2;26;?;?
0.45,28;26;116;?;?;?
0.46,20;212;21;162;?;?
0.48,29;2;2;26;6;?
0.41,29;50;17;154;?;?
0.46,14;2;50;8;?;?
0.41,20;2;50;22;170;?
0.56,29;50;21;116;?;?
0.53,14;75;212;21;116;?
0.49,14;75;17;?;?;?
0.4,22;18;154;?;?;?
0.48,12;21;162;?;?;?
0.4,88;2;2;6;?;?
0.44,20;75;164;116;?;?
0.56,20;2;2;164;?;?
0.42,164;21;8;?;?;?
0.56,20;75;164;21;?;?
0.44,14;17;162;154;?;?
0.54,28;212;6;?;?;?
0.46,12;212;162;?;?;?
0.53,12;21;8;?;?;?
0.58,29;2;50;8;?;?
0.43,28;212;21;8;?;?
0.44,29;22;18;170;?;?
0.58,12;212;8;?;?;?
0.6,29;22;170;?;?;?
0.46,28;18;154;?;?;?
0.43,212;21;162;154;?;?
0.47,14;75;212;164;21;?
0.42,50;162;154;?;?;?
0.42,20;88;212;170;?;?
0.41,14;212;26;116;?;?
0.57,20;75;2;?;?;?
0.5,2;50;2;6;?;?
0.43,28;212;22;170;?;?
0.41,88;212;26;164;21;?
0.49,14;28;6;?;?;?
0.42,28;212;6;21;?;?
0.46,20;75;6;8;?;?
0.47,20;28;21;116;?;?
0.46,75;88;212;21;?;?
0.55,28;6;21;?;?;?
0.44,20;14;29;164;?;?
0.46,20;29;21;8;?;?
0.5,29;2;50;2;26;?
0.44,12;29;50;?;?;?
0.42,20;212;6;8;?;?
0.51,20;212;17;?;?;?
0.43,20;29;2;8;116;?
0.41,12;26;6;21;?;?
0.48,20;12;21;?;?;?
0.56,21;8;116;?;?;?
0.45,88;22;21;?;?;?
0.48,20;14;212;8;116;?
0.47,20;29;170;?;?;?
0.41,20;14;75;212;26;21
0.55,28;212;26;?;?;?
0.53,88;21;8;?;?;?
0.42,14;2;2;26;164;?
0.56,14;212;21;116;?;?
0.46,20;2;50;26;164;?
0.43,28;164;8;116;?;?
0.51,2;50;18;?;?;?
0.42,14;212;18;21;?;?
0.43,12;164;21;116;?;?
0.46,12;6;8;?;?;?
0.5,20;170;154;?;?;?
0.61,14;88;212;?;?;?
0.44,29;2;162;?;?;?
0.42,20;12;164;?;?;?
0.4,20;14;17;154;?;?
0.43,20;212;26;8;?;?
0.5,29;50;2;6;?;?
0.44,28;50;164;?;?;?
0.6,75;8;116;?;?;?
0.46,75;6;8;?;?;?
0.47,20;88;212;116;?;?
0.43,88;212;22;170;154;?
0.56,14;88;212;21;?;?
0.54,75;2;2;?;?;?
0.71,20;75;164;?;?;?
0.42,29;7;7;?;?;?
0.54,75;26;6;?;?;?
0.5,88;21;8;116;?;?
0.41,20;28;2;?;?;?
0.5,29;164;8;116;?;?
0.43,75;212;22;170;154;?
0.41,50;21;162;154;?;?
0.78,29;2;2;?;?;?
0.41,212;26;8;116;?;?
0.43,28;20;21;?;?;?
0.4,14;75;2;2;164;?
0.47,14;18;154;?;?;?
0.61,14;2;50;?;?;?
0.63,12;88;212;?;?;?
0.52,29;50;22;?;?;?
0.42,14;75;21;162;154;?
0.42,50;26;8;116;?;?
0.72,20;75;26;?;?;?
0.48,20;164;116;?;?;?
0.43,88;22;170;21;?;?
0.42,12;88;212;22;?;?
0.46,20;75;22;154;?;?
0.41,50;22;170;154;?;?
0.5,14;2;50;26;?;?
0.49,20;2;116;?;?;?
0.43,29;50;26;8;?;?
0.52,75;212;26;21;?;?
0.47,2;50;18;170;?;?
0.41,12;212;18;21;?;?
0.46,14;50;8;?;?;?
0.43,75;212;26;8;?;?
0.41,20;29;2;50;2;21
0.41,2;50;164;8;116;?
0.42,2;26;21;116;?;?
0.66,20;75;212;164;?;?
0.43,29;50;21;162;?;?
0.49,29;20;21;?;?;?
0.63,20;29;6;?;?;?
0.51,22;170;154;?;?;?
0.4,14;29;50;2;?;?
0.41,75;28;21;?;?;?
0.46,14;164;116;?;?;?
0.41,20;75;212;26;21;116
0.51,14;2;26;?;?;?
0.41,20;75;212;26;164;21
0.52,50;164;21;?;?;?
0.64,12;212;164;?;?;?
0.41,29;50;26;164;21;?
0.44,14;12;212;?;?;?
0.41,29;50;22;154;?;?
0.41,75;212;18;170;154;?
0.45,14;75;212;26;6;?
0.4,14;88;26;21;?;?
0.42,12;88;26;6;?;?
0.51,12;88;212;26;?;?
0.51,29;21;162;154;?;?
0.44,2;50;164;8;?;?
0.46,14;75;212;22;170;?
0.46,75;88;21;?;?;?
0.76,14;75;212;?;?;?
0.47,20;14;75;116;?;?
0.56,20;14;75;26;?;?
0.56,20;2;50;26;?;?
0.41,20;212;22;18;?;?
0.42,20;14;75;26;6;?
0.46,20;29;22;170;?;?
0.41,212;26;21;116;?;?
0.44,75;212;170;154;?;?
0.43,14;29;50;6;?;?
0.47,20;14;75;212;8;?
0.43,20;14;212;164;21;?
0.46,14;29;116;?;?;?
0.42,20;88;21;8;?;?
0.43,2;26;116;?;?;?
0.46,12;88;8;116;?;?
0.44,88;170;21;?;?;?
0.42,14;29;2;50;26;?
0.42,20;2;18;?;?;?
0.54,20;29;2;2;21;?
0.51,2;2;18;?;?;?
0.4,14;212;22;170;21;?
0.43,20;75;6;21;116;?
0.42,20;28;212;26;?;?
0.55,12;212;21;116;?;?
0.43,29;88;21;?;?;?
0.4,20;212;6;116;?;?
0.69,14;75;212;21;?;?
0.46,20;14;2;2;21;?
0.52,2;2;6;21;?;?
0.47,14;212;162;?;?;?
0.41,14;88;212;26;164;?
0.54,75;212;22;?;?;?
0.44,88;26;164;21;?;?
0.5,88;212;21;8;?;?
0.55,20;18;170;?;?;?
0.46,12;18;154;?;?;?
0.48,88;212;21;8;116;?
0.51,14;50;164;?;?;?
0.45,20;14;75;212;116;?
0.44,14;2;21;116;?;?
0.6,29;2;50;2;?;?
0.52,88;212;26;21;?;?
0.44,20;212;17;154;?;?
0.42,75;2;8;?;?;?
0.41,20;28;21;8;?;?
0.43,12;29;2;2;?;?
0.52,20;29;8;116;?;?
0.49,20;75;212;26;6;?
0.61,14;8;116;?;?;?
0.63,29;2;50;6;?;?
0.42,20;36;21;?;?;?
0.41,29;50;2;22;?;?
0.42,20;75;212;17;162;154
0.75,88;212;21;?;?;?
0.41,20;29;6;8;?;?
0.4,12;50;116;?;?;?
0.55,14;29;164;?;?;?
0.48,20;6;21;116;?;?
0.43,14;88;212;116;?;?
0.44,212;170;154;?;?;?
0.58,20;75;26;21;?;?
0.56,2;50;26;164;?;?
