freq,items
0.62,77;63;21;?;?;?;?;?
0.48,15;77;25;60;21;?;?;?
0.53,15;41;25;63;21;?;?;?
0.47,20;15;77;29;63;108;?;?
0.42,20;41;25;28;?;?;?;?
0.44,20;41;29;17;23;108;?;?
0.43,29;23;21;22;?;?;?;?
0.49,20;15;77;21;22;108;?;?
0.48,25;60;23;22;108;?;?;?
0.41,20;29;19;10;98;?;?;?
0.43,15;77;41;29;25;108;?;?
0.48,20;77;63;60;22;?;?;?
0.43,15;41;17;60;108;?;?;?
0.58,41;25;63;60;?;?;?;?
0.4,77;41;63;60;23;?;?;?
0.48,77;63;60;21;?;?;?;?
0.62,77;41;63;?;?;?;?;?
0.49,20;15;29;60;21;?;?;?
0.53,20;29;60;23;22;?;?;?
0.51,20;77;41;29;25;21;?;?
0.4,77;29;25;60;23;22;?;?
0.46,15;77;41;29;23;108;?;?
0.44,20;28;10;98;?;?;?;?
0.46,41;29;25;63;22;108;?;?
0.51,41;29;63;22;108;?;?;?
0.44,77;29;17;21;22;?;?;?
0.41,20;15;41;29;25;23;22;?
0.47,15;41;23;22;108;?;?;?
0.44,77;29;25;63;108;?;?;?
0.4,20;15;77;41;25;60;21;?
0.44,20;15;63;21;22;108;?;?
0.73,20;77;63;?;?;?;?;?
0.45,20;77;25;60;23;108;?;?
0.55,20;25;60;23;?;?;?;?
0.4,77;28;10;?;?;?;?;?
0.47,41;29;17;63;21;?;?;?
0.45,20;15;41;25;108;?;?;?
0.41,25;17;60;21;?;?;?;?
0.42,77;41;29;63;23;108;?;?
0.41,20;15;25;60;22;108;?;?
0.45,15;41;25;60;21;?;?;?
0.44,25;10;67;?;?;?;?;?
0.51,20;77;17;63;?;?;?;?
0.43,77;63;60;23;22;?;?;?
0.68,77;29;25;?;?;?;?;?
0.57,77;29;60;?;?;?;?;?
0.48,20;77;17;22;?;?;?;?
0.46,20;15;41;60;21;?;?;?
0.4,20;15;77;63;28;?;?;?
0.46,20;15;60;22;108;?;?;?
0.47,41;29;63;60;21;108;?;?
0.47,20;15;60;21;22;?;?;?
0.44,20;15;77;41;60;23;?;?
0.54,20;17;21;22;?;?;?;?
0.43,29;25;63;60;23;22;108;?
0.69,20;23;108;?;?;?;?;?
0.46,20;41;63;60;23;?;?;?
0.43,20;41;17;60;22;?;?;?
0.43,20;15;29;25;63;21;22;?
0.55,15;41;29;23;?;?;?;?
0.42,20;77;41;29;63;108;?;?
0.49,20;15;77;25;21;108;?;?
0.44,20;77;17;63;21;?;?;?
0.49,20;41;29;60;21;?;?;?
0.41,41;29;67;67;?;?;?;?
0.42,15;77;41;29;60;23;?;?
0.45,77;41;29;63;60;?;?;?
0.48,15;17;23;22;?;?;?;?
0.44,15;77;41;25;23;108;?;?
0.41,10;10;67;98;?;?;?;?
0.6,29;25;22;108;?;?;?;?
0.53,20;29;25;60;21;?;?;?
0.41,20;77;25;63;60;21;108;?
0.46,20;15;17;21;108;?;?;?
0.48,20;41;29;25;21;22;?;?
0.41,41;29;25;17;60;?;?;?
0.42,20;77;41;29;60;23;?;?
0.48,15;77;29;63;21;108;?;?
0.48,15;29;17;21;22;?;?;?
0.41,20;77;41;60;23;22;?;?
0.67,15;77;29;63;?;?;?;?
0.43,77;29;17;60;108;?;?;?
0.44,20;15;77;41;29;60;108;?
0.43,20;15;77;25;21;22;108;?
0.45,19;10;67;?;?;?;?;?
0.41,20;15;29;17;60;22;?;?
0.47,29;28;28;98;?;?;?;?
0.44,20;41;29;25;63;21;108;?
0.46,20;15;29;63;23;22;?;?
0.41,77;41;29;21;22;108;?;?
0.47,20;15;77;63;23;22;?;?
0.59,29;17;21;22;?;?;?;?
0.42,15;41;17;60;21;?;?;?
0.59,29;25;63;108;?;?;?;?
0.42,20;77;41;25;63;22;?;?
0.66,29;25;21;108;?;?;?;?
0.41,15;77;41;60;23;22;?;?
0.43,20;77;17;22;108;?;?;?
0.43,20;15;41;29;63;22;?;?
0.45,15;41;29;21;22;108;?;?
0.44,20;41;29;25;60;22;?;?
0.49,20;15;41;21;22;?;?;?
0.43,17;63;60;108;?;?;?;?
0.46,20;15;41;29;25;60;?;?
0.45,77;25;23;22;108;?;?;?
0.74,20;29;21;?;?;?;?;?
0.41,15;77;41;17;22;?;?;?
0.49,20;41;63;60;108;?;?;?
