freq,items
0.51,28;63;22;?;?;?
0.42,29;26;22;24;147;?
0.41,88;212;25;22;?;?
0.47,20;22;18;147;?;?
0.52,20;29;6;22;?;?
0.48,20;25;21;116;?;?
0.47,75;212;24;?;?;?
0.47,29;25;22;170;24;147
0.53,20;29;164;22;?;?
0.41,14;212;63;22;?;?
0.47,29;63;26;22;?;?
0.54,63;24;147;?;?;?
0.43,14;75;22;170;24;?
0.56,12;212;22;170;?;?
0.51,20;88;212;6;?;?
0.44,88;25;164;?;?;?
0.46,20;29;17;8;?;?
0.43,75;29;18;?;?;?
0.4,28;164;22;18;?;?
0.4,20;29;26;116;?;?
0.4,20;75;26;18;147;?
0.4,20;29;164;24;147;?
0.47,75;8;116;?;?;?
0.44,88;212;147;?;?;?
0.47,20;75;18;170;147;?
0.49,63;164;22;?;?;?
0.53,20;28;26;?;?;?
0.43,14;63;147;?;?;?
0.5,20;75;212;26;164;?
0.44,12;88;212;22;170;?
0.51,6;18;147;?;?;?
0.43,14;28;22;?;?;?
0.61,14;75;18;?;?;?
0.47,20;29;164;21;?;?
0.6,20;14;22;170;?;?
0.5,14;25;6;?;?;?
0.41,20;75;212;26;21;?
0.42,20;25;6;22;170;?
0.53,63;22;24;?;?;?
0.4,14;75;212;22;147;?
0.46,14;29;63;170;?;?
0.5,20;75;6;170;?;?
0.47,12;17;18;170;?;?
0.41,28;164;24;?;?;?
0.52,20;14;212;26;?;?
0.49,88;63;18;?;?;?
0.43,20;14;63;21;?;?
0.47,14;75;8;?;?;?
0.43,17;26;22;170;?;?
0.43,26;18;170;24;147;?
0.49,20;26;22;147;?;?
0.44,26;22;18;24;?;?
0.43,20;29;25;17;170;?
0.4,63;164;147;?;?;?
0.51,28;26;6;?;?;?
0.49,28;63;22;170;?;?
0.47,28;170;147;?;?;?
0.45,14;75;17;170;?;?
0.59,29;22;24;?;?;?
0.41,20;29;26;164;18;?
0.45,20;75;63;6;?;?
0.51,25;63;22;18;?;?
0.43,88;25;17;?;?;?
0.47,14;75;164;170;?;?
0.41,20;29;26;22;18;170
0.45,17;6;170;?;?;?
0.48,20;75;22;24;?;?
0.43,20;75;164;22;18;?
0.43,20;29;25;63;21;?
0.42,14;212;164;18;?;?
0.5,88;26;170;?;?;?
0.59,29;63;24;?;?;?
0.65,29;25;6;?;?;?
0.47,14;26;24;?;?;?
0.48,25;6;18;?;?;?
0.46,14;75;147;?;?;?
0.68,20;75;22;?;?;?
0.4,75;25;63;22;170;?
0.49,25;18;24;147;?;?
0.43,20;212;116;?;?;?
0.46,20;17;26;164;?;?
0.41,26;6;116;?;?;?
0.51,88;22;18;?;?;?
0.45,20;25;18;170;24;?
0.43,20;14;75;164;22;?
0.4,25;6;22;18;?;?
0.63,29;164;170;?;?;?
0.57,20;164;21;?;?;?
0.49,88;25;18;?;?;?
0.51,14;75;26;22;?;?
0.41,6;18;170;24;147;?
0.45,14;75;22;170;147;?
0.58,20;14;75;26;?;?
0.51,29;26;22;18;170;?
0.53,26;164;21;?;?;?
0.43,29;17;164;18;170;?
0.48,29;25;164;18;?;?
0.45,63;26;18;?;?;?
0.46,20;14;26;21;?;?
0.41,20;25;18;170;24;147
0.66,20;29;18;?;?;?
0.45,14;26;164;170;?;?
0.43,14;212;170;147;?;?
0.41,75;212;26;21;?;?
0.72,20;18;170;?;?;?
0.6,20;6;18;?;?;?
0.49,20;29;22;170;147;?
0.51,20;75;25;63;?;?
0.54,12;88;212;?;?;?
0.47,12;88;25;?;?;?
0.41,212;26;18;170;?;?
0.5,20;14;26;170;?;?
0.44,20;25;164;170;?;?
0.48,14;29;18;170;?;?
0.56,26;164;170;?;?;?
0.51,20;88;212;164;?;?
0.4,28;63;24;?;?;?
0.58,75;212;26;?;?;?
0.48,20;25;24;147;?;?
0.43,20;29;164;8;?;?
0.4,20;17;26;22;?;?
0.62,20;29;25;22;?;?
0.43,75;212;116;?;?;?
0.52,29;63;22;170;24;?
0.41,12;26;164;170;?;?
0.53,20;29;26;6;?;?
0.45,20;25;17;18;170;?
0.43,88;212;164;170;?;?
0.42,20;25;63;26;?;?
0.47,12;88;63;?;?;?
0.41,14;26;22;170;24;?
0.53,20;26;8;?;?;?
0.45,28;22;170;24;?;?
0.41,29;164;22;18;147;?
0.41,12;22;170;24;147;?
0.41,14;26;6;18;?;?
0.46,29;63;22;18;147;?
0.42,75;212;164;22;170;?
0.4,29;6;170;24;147;?
0.41,6;22;18;170;147;?
0.41,20;75;18;170;24;147
0.42,17;22;18;170;147;?
0.46,88;22;147;?;?;?
0.47,75;24;147;?;?;?
0.45,29;6;22;24;?;?
0.62,20;88;212;?;?;?
0.42,14;212;6;18;?;?
0.42,212;170;24;?;?;?
0.41,25;21;8;?;?;?
0.51,20;29;22;18;170;?
0.4,88;6;8;?;?;?
0.41,20;75;25;63;18;?
0.46,63;6;22;170;?;?
0.47,28;212;26;?;?;?
0.57,20;14;75;6;?;?
0.45,28;25;21;?;?;?
0.44,14;75;116;?;?;?
0.45,29;25;22;18;147;?
0.41,88;164;24;?;?;?
0.59,29;17;22;18;?;?
0.52,20;26;147;?;?;?
0.46,29;17;18;24;147;?
0.44,20;212;26;170;?;?
0.43,14;26;170;147;?;?
0.49,29;25;63;22;18;?
0.5,18;170;24;147;?;?
0.66,29;26;22;?;?;?
0.58,29;6;21;?;?;?
0.44,75;212;147;?;?;?
0.53,20;63;24;?;?;?
0.53,75;63;22;?;?;?
0.4,25;26;8;?;?;?
0.43,29;17;18;170;24;147
0.47,29;164;18;147;?;?
0.67,29;63;164;?;?;?
0.42,212;6;170;?;?;?
0.49,12;63;18;170;?;?
0.46,20;29;63;170;147;?
0.45,12;88;212;18;?;?
0.4,28;6;22;18;?;?
0.43,20;63;18;24;147;?
0.45,12;8;116;?;?;?
0.54,29;25;22;147;?;?
0.48,14;75;63;18;?;?
0.53,14;164;18;?;?;?
0.52,29;63;26;164;?;?
0.48,28;25;63;?;?;?
0.42,20;25;17;164;?;?
0.43,20;29;25;17;18;?
0.42,20;14;75;164;22;170
0.49,20;29;26;18;170;?
0.44,14;88;212;164;?;?
0.45,29;63;26;18;?;?
0.41,20;75;63;8;?;?
0.4,28;170;24;147;?;?
0.59,20;14;17;?;?;?
0.45,28;18;24;?;?;?
0.46,63;6;170;?;?;?
0.41,75;18;170;24;147;?
0.48,29;25;164;170;?;?
0.54,25;24;147;?;?;?
0.46,17;164;22;170;?;?
0.48,29;26;18;147;?;?
0.49,14;75;26;22;170;?
0.43,20;26;22;24;147;?
0.41,20;164;18;170;24;?
0.44,20;212;147;?;?;?
0.44,88;212;164;22;?;?
0.41,14;29;22;18;?;?
0.46,20;14;75;26;22;?
0.56,29;25;22;18;170;?
0.45,20;29;25;22;170;147
0.49,14;212;63;?;?;?
0.41,88;18;24;147;?;?
0.76,29;18;170;?;?;?
0.48,20;28;25;?;?;?
0.43,12;212;170;147;?;?
0.42,12;25;24;?;?;?
0.46,29;25;63;22;18;170
0.4,14;75;212;164;22;?
0.5,28;63;170;?;?;?
0.42,75;6;8;?;?;?
0.47,20;25;63;21;?;?
0.68,20;29;6;?;?;?
0.49,20;29;63;24;?;?
0.41,20;6;22;24;147;?
0.43,14;75;18;170;147;?
0.51,14;75;212;18;170;?
0.44,20;212;164;22;?;?
0.44,12;88;212;26;?;?
0.43,14;75;63;164;?;?
0.42,20;212;21;116;?;?
0.44,88;22;170;24;?;?
0.53,20;29;25;6;?;?
0.41,88;212;63;18;?;?
0.51,14;18;147;?;?;?
0.54,25;22;24;?;?;?
0.48,29;63;26;6;?;?
0.46,88;26;18;170;?;?
0.44,14;88;22;?;?;?
0.47,14;75;63;22;170;?
0.4,20;75;164;116;?;?
0.42,20;29;6;8;?;?
0.49,20;25;22;147;?;?
0.44,29;25;6;18;170;?
0.53,20;17;26;?;?;?
0.41,14;28;170;?;?;?
0.43,6;22;170;24;147;?
0.42,20;75;29;22;170;?
0.58,14;212;26;?;?;?
0.54,20;63;26;?;?;?
0.45,14;29;26;164;?;?
0.4,14;88;212;18;170;?
0.46,20;14;17;22;170;?
0.4,26;6;170;147;?;?
0.43,20;14;18;170;147;?
0.46,14;29;25;63;?;?
0.41,20;29;25;18;170;24
0.5,20;75;212;63;?;?
0.42,212;8;116;?;?;?
0.49,25;164;22;170;?;?
0.53,26;6;22;?;?;?
0.4,14;6;22;170;147;?
0.46,20;14;212;21;?;?
0.47,20;75;6;21;?;?
0.49,20;26;6;22;?;?
0.66,20;25;18;?;?;?
0.48,28;17;18;?;?;?
0.52,25;63;6;?;?;?
0.45,29;26;6;21;?;?
0.61,28;22;170;?;?;?
0.4,14;17;22;170;147;?
0.54,29;63;21;116;?;?
0.45,212;26;22;?;?;?
0.46,20;17;22;24;?;?
0.57,20;29;17;170;?;?
0.41,14;25;26;164;?;?
0.45,12;17;164;?;?;?
0.4,20;14;75;17;170;?
0.43,88;212;26;22;170;?
0.46,12;88;18;170;?;?
0.45,17;22;18;147;?;?
0.42,20;14;26;22;18;?
0.5,14;29;22;170;?;?
0.61,20;164;170;?;?;?
0.47,20;164;24;147;?;?
0.52,12;25;18;?;?;?
0.55,20;14;29;?;?;?
0.41,14;6;22;147;?;?
0.46,29;26;6;18;?;?
0.57,63;22;18;170;?;?
0.47,12;25;17;?;?;?
0.45,20;29;63;116;?;?
0.41,14;75;26;24;?;?
0.5,25;6;22;?;?;?
0.44,212;26;170;?;?;?
0.48,75;164;21;?;?;?
0.42,75;25;63;22;?;?
0.47,29;6;22;170;147;?
0.41,20;88;26;170;?;?
0.43,14;212;18;147;?;?
0.51,20;88;170;?;?;?
0.45,17;6;18;?;?;?
0.42,20;75;25;24;?;?
0.46,20;14;6;170;?;?
0.6,20;29;63;22;170;?
0.49,20;63;170;147;?;?
0.42,29;22;170;21;?;?
0.42,20;14;75;22;18;170
0.48,63;22;24;147;?;?
0.46,14;75;17;22;?;?
0.52,14;88;212;?;?;?
0.45,29;164;18;24;?;?
0.54,29;25;22;170;147;?
0.41,29;17;22;18;170;147
0.51,29;17;22;24;?;?
0.45,29;63;6;21;?;?
0.48,12;212;26;164;?;?
0.42,75;212;18;24;?;?
0.44,20;22;18;170;147;?
0.51,29;17;24;147;?;?
0.44,29;6;18;170;147;?
0.49,12;212;17;?;?;?
0.44,26;164;8;116;?;?
0.42,14;25;116;?;?;?
0.45,88;212;26;22;?;?
0.41,20;75;26;170;147;?
0.57,29;17;24;?;?;?
0.49,75;22;147;?;?;?
0.51,6;8;116;?;?;?
0.54,20;75;26;170;?;?
0.65,75;22;170;?;?;?
0.49,20;88;63;?;?;?
0.42,20;12;212;?;?;?
0.59,12;18;170;?;?;?
0.5,28;26;170;?;?;?
0.45,14;164;8;?;?;?
0.4,88;212;25;170;?;?
0.4,20;164;22;24;147;?
0.7,17;22;170;?;?;?
0.63,14;75;22;?;?;?
0.53,12;212;18;170;?;?
0.52,20;212;21;?;?;?
0.48,29;25;26;22;?;?
0.42,14;63;22;147;?;?
0.62,25;22;18;?;?;?
0.44,75;212;164;22;?;?
0.74,20;29;63;?;?;?
0.4,28;212;17;?;?;?
0.48,20;29;25;63;18;?
0.49,20;14;212;18;170;?
0.44,14;17;22;18;?;?
0.63,29;22;18;170;?;?
0.6,20;6;22;170;?;?
0.4,29;63;21;8;?;?
0.41,212;63;170;?;?;?
0.56,25;22;147;?;?;?
0.44,14;17;26;?;?;?
0.45,20;212;26;22;?;?
0.55,20;26;22;18;?;?
0.44,75;212;22;147;?;?
0.4,20;75;17;24;?;?
0.47,29;17;26;6;?;?
0.42,75;26;164;170;?;?
0.45,20;22;18;24;?;?
0.42,20;63;6;170;?;?
0.48,75;170;24;?;?;?
0.46,14;29;25;18;?;?
0.48,22;18;24;?;?;?
0.47,14;75;25;18;?;?
0.42,14;28;18;?;?;?
0.42,14;75;29;25;?;?
0.4,14;25;63;164;?;?
0.43,25;63;22;170;24;?
0.42,29;63;164;24;?;?
0.49,20;88;212;22;170;?
0.48,20;14;24;?;?;?
0.4,20;28;26;22;170;?
0.49,29;63;164;22;?;?
0.42,12;29;25;22;170;?
0.41,26;164;22;24;?;?
0.44,20;164;22;170;24;?
0.47,20;26;18;24;?;?
0.5,75;18;147;?;?;?
0.47,20;63;22;170;24;?
0.43,20;75;26;164;22;?
0.69,20;75;164;?;?;?
0.61,20;14;18;?;?;?
0.45,29;17;26;22;?;?
0.46,25;164;18;170;?;?
0.49,75;22;170;147;?;?
0.54,20;14;212;22;?;?
0.5,164;22;170;147;?;?
0.47,28;212;22;170;?;?
0.52,63;22;170;24;?;?
0.42,28;26;24;?;?;?
0.45,14;75;26;21;?;?
0.6,88;212;22;?;?;?
0.41,6;22;18;24;?;?
0.49,20;26;22;170;147;?
0.65,20;25;22;170;?;?
0.42,20;212;164;18;?;?
0.5,20;29;170;147;?;?
0.47,28;6;22;170;?;?
0.5,20;29;22;147;?;?
0.53,17;22;147;?;?;?
0.45,14;63;26;?;?;?
0.51,20;25;22;18;170;?
0.42,22;170;21;?;?;?
0.47,20;75;22;170;24;?
0.44,28;24;147;?;?;?
0.47,14;75;25;63;?;?
0.51,20;88;18;?;?;?
0.57,29;170;24;?;?;?
0.52,20;75;6;22;?;?
0.47,88;6;22;170;?;?
0.42,29;25;63;22;24;?
0.43,12;212;147;?;?;?
0.48,29;164;22;147;?;?
0.45,14;18;24;147;?;?
0.42,20;25;63;22;18;170
0.42,12;212;18;147;?;?
0.55,26;164;18;?;?;?
0.44,20;26;6;21;?;?
0.4,14;75;18;24;147;?
0.43,25;17;22;18;170;?
0.61,63;22;18;?;?;?
0.55,14;17;22;?;?;?
0.62,29;25;26;?;?;?
0.43,88;212;22;24;?;?
0.65,20;26;18;?;?;?
0.49,88;26;22;170;?;?
0.42,88;212;21;116;?;?
0.47,20;25;17;22;170;?
0.42,26;164;22;170;147;?
0.47,164;18;170;147;?;?
0.42,20;75;6;147;?;?
0.47,14;75;212;17;?;?
0.44,20;14;63;164;?;?
0.49,20;75;18;147;?;?
0.42,14;75;29;17;?;?
0.55,75;212;18;170;?;?
0.43,12;29;63;22;?;?
0.5,29;164;22;18;170;?
0.61,25;63;18;?;?;?
0.5,29;17;18;170;147;?
0.42,14;75;25;17;?;?
0.47,75;63;164;?;?;?
0.46,14;164;24;?;?;?
0.4,20;212;17;22;?;?
0.5,20;14;26;6;?;?
0.4,14;6;164;?;?;?
0.61,29;6;170;?;?;?
0.42,14;63;170;147;?;?
0.43,20;29;63;18;170;147
0.42,88;212;8;116;?;?
0.54,20;21;116;?;?;?
0.4,28;25;24;?;?;?
0.75,29;25;22;?;?;?
0.43,14;212;164;22;?;?
0.4,75;63;147;?;?;?
0.41,29;25;164;8;?;?
0.42,29;25;17;26;?;?
0.41,75;25;8;?;?;?
0.42,20;14;17;164;?;?
0.41,20;14;18;170;24;?
0.4,88;164;22;18;?;?
0.46,28;22;24;?;?;?
0.55,20;22;24;?;?;?
0.48,75;22;24;?;?;?
0.49,14;170;24;?;?;?
0.64,20;14;212;?;?;?
0.53,29;25;21;116;?;?
0.54,25;17;22;170;?;?
0.56,14;25;63;?;?;?
0.51,26;6;22;170;?;?
0.41,75;212;25;22;?;?
0.42,20;75;212;164;18;?
0.67,20;26;22;?;?;?
0.45,14;63;24;?;?;?
0.58,14;212;164;?;?;?
0.46,12;18;24;?;?;?
0.41,28;25;26;?;?;?
0.4,14;212;63;18;?;?
0.47,20;17;8;116;?;?
0.42,88;212;18;24;?;?
0.48,164;22;170;24;?;?
0.42,20;63;22;170;24;147
0.45,29;63;26;22;170;?
0.62,29;17;6;?;?;?
0.42,20;75;212;63;22;?
0.5,29;63;18;170;24;?
0.45,14;6;22;18;?;?
0.44,20;26;6;18;170;?
0.41,29;26;6;24;?;?
0.49,20;75;212;25;?;?
0.48,28;212;164;?;?;?
0.49,20;26;24;147;?;?
0.42,20;63;26;22;?;?
0.42,20;212;170;24;?;?
0.47,20;25;18;170;147;?
0.5,75;26;18;170;?;?
0.47,20;14;164;170;?;?
0.52,12;26;170;?;?;?
0.41,20;88;25;22;?;?
0.62,20;17;22;170;?;?
0.48,14;75;164;22;?;?
0.43,29;63;26;21;?;?
0.44,14;25;8;?;?;?
0.42,20;75;26;164;22;170
0.44,88;63;164;?;?;?
0.57,75;212;22;170;?;?
0.42,14;88;212;22;170;?
0.73,20;29;25;?;?;?
0.46,25;63;170;147;?;?
0.49,14;75;26;18;?;?
0.51,26;22;170;24;?;?
0.42,75;29;22;170;?;?
0.41,14;75;17;21;?;?
0.42,20;75;63;26;?;?
0.51,75;164;170;?;?;?
0.44,88;18;170;147;?;?
0.44,75;29;164;?;?;?
0.48,29;22;18;24;?;?
0.41,20;212;18;170;147;?
0.41,14;75;63;6;?;?
0.46,20;14;22;18;170;?
0.4,12;29;25;18;170;?
0.45,29;17;63;?;?;?
0.46,88;212;8;?;?;?
0.51,25;26;6;?;?;?
0.48,20;14;164;22;?;?
0.45,20;88;212;17;?;?
0.5,212;26;164;?;?;?
0.46,20;164;22;147;?;?
0.5,20;25;147;?;?;?
0.47,25;17;22;18;?;?
0.49,29;26;24;147;?;?
0.41,12;212;6;170;?;?
0.46,14;75;164;22;170;?
0.42,20;63;164;22;170;?
0.49,75;25;18;170;?;?
0.46,12;63;21;?;?;?
0.41,25;17;22;170;147;?
0.63,20;17;18;?;?;?
0.43,12;26;24;?;?;?
0.44,25;63;21;116;?;?
0.58,20;75;212;170;?;?
0.52,22;170;24;147;?;?
0.53,20;75;25;22;?;?
0.44,212;18;147;?;?;?
0.63,14;75;6;?;?;?
0.7,29;17;22;170;?;?
0.56,20;164;18;170;?;?
0.42,212;22;170;24;?;?
0.47,28;212;6;?;?;?
0.48,29;63;18;24;147;?
0.54,14;75;212;164;?;?
0.44,14;26;22;18;170;?
0.55,14;63;22;170;?;?
0.52,20;14;212;164;?;?
0.59,20;75;26;164;?;?
0.49,14;164;18;170;?;?
0.62,6;18;170;?;?;?
0.41,12;17;24;?;?;?
0.42,20;29;17;21;116;?
0.46,29;26;6;170;?;?
0.56,20;14;75;22;?;?
0.42,20;25;22;170;24;147
0.52,29;26;164;22;?;?
0.42,20;212;164;22;170;?
0.66,6;22;170;?;?;?
0.58,14;75;25;?;?;?
0.51,12;17;22;?;?;?
0.4,20;88;6;22;?;?
0.41,26;6;24;147;?;?
0.4,14;75;164;24;?;?
0.46,88;18;147;?;?;?
0.57,88;212;22;170;?;?
0.43,14;212;22;147;?;?
0.42,20;75;212;8;116;?
0.58,20;75;21;?;?;?
0.42,14;26;164;18;170;?
0.48,164;18;24;?;?;?
0.4,20;28;26;170;?;?
0.44,14;75;164;18;170;?
0.48,12;26;18;170;?;?
0.47,20;14;164;18;?;?
0.42,20;14;212;22;18;?
0.47,20;6;170;147;?;?
0.59,88;212;164;?;?;?
0.52,12;63;170;?;?;?
0.5,28;25;18;?;?;?
0.44,14;88;212;6;?;?
0.51,25;17;18;170;?;?
0.47,20;29;21;116;?;?
0.43,26;164;170;147;?;?
0.48,20;29;25;63;170;?
0.49,25;164;18;?;?;?
0.42,75;25;22;18;?;?
0.43,29;17;26;18;?;?
0.46,29;17;164;18;?;?
0.55,14;75;212;22;?;?
0.4,20;75;26;6;22;?
0.46,20;29;63;147;?;?
0.52,17;21;116;?;?;?
0.51,12;29;25;?;?;?
0.49,20;26;164;21;?;?
0.52,20;28;6;?;?;?
0.41,28;164;8;?;?;?
0.42,28;26;22;18;?;?
0.47,20;75;212;22;18;?
0.4,12;6;147;?;?;?
0.42,29;25;17;8;?;?
0.68,20;75;6;?;?;?
0.52,20;14;75;18;170;?
0.51,20;29;25;26;?;?
0.58,20;63;6;?;?;?
0.49,26;6;21;?;?;?
0.43,28;18;170;24;?;?
0.49,75;17;170;?;?;?
0.41,20;26;6;24;?;?
0.47,14;29;25;22;?;?
0.41,88;212;26;18;170;?
0.47,20;212;24;?;?;?
0.4,14;164;18;147;?;?
0.41,20;63;22;18;147;?
0.65,29;63;6;?;?;?
0.42,20;75;212;6;170;?
0.48,20;63;24;147;?;?
0.66,20;63;18;?;?;?
0.41,12;25;63;170;?;?
0.44,212;22;147;?;?;?
0.59,29;25;63;18;?;?
0.73,29;17;22;?;?;?
0.45,20;29;17;22;18;170
0.4,88;212;17;22;?;?
0.56,14;25;18;?;?;?
0.41,14;6;8;116;?;?
0.41,29;25;6;24;?;?
0.53,14;29;164;?;?;?
0.42,14;212;22;24;?;?
0.49,20;25;22;170;147;?
0.42,17;6;18;170;?;?
0.4,29;25;164;147;?;?
0.5,12;88;164;?;?;?
0.4,21;8;116;?;?;?
0.47,20;26;6;22;170;?
0.49,20;75;26;21;?;?
0.41,88;212;164;21;?;?
0.6,20;29;17;22;?;?
0.45,6;18;170;24;?;?
0.4,63;6;24;?;?;?
0.43,75;212;22;24;?;?
0.46,12;212;22;18;?;?
0.41,14;75;212;22;18;170
0.4,164;18;170;24;147;?
0.44,88;212;26;170;?;?
0.46,20;75;25;6;?;?
0.45,25;63;116;?;?;?
0.52,14;29;6;?;?;?
0.4,212;17;22;?;?;?
0.41,20;14;75;17;18;?
0.4,12;88;25;22;?;?
0.5,20;29;18;147;?;?
0.52,26;164;18;170;?;?
0.51,29;26;164;170;?;?
0.46,14;75;18;147;?;?
0.46,29;25;164;21;?;?
0.47,20;6;8;116;?;?
0.42,12;88;212;18;170;?
0.47,75;17;18;170;?;?
0.5,29;26;116;?;?;?
0.42,20;75;26;22;18;170
0.41,29;164;170;24;147;?
0.44,12;212;26;22;?;?
0.44,14;170;24;147;?;?
0.55,88;212;18;170;?;?
0.46,28;22;170;147;?;?
0.43,26;6;147;?;?;?
0.5,14;18;24;?;?;?
0.43,75;170;24;147;?;?
0.43,63;26;21;?;?;?
0.53,29;17;22;170;147;?
0.42,20;75;212;6;22;170
0.47,20;29;17;24;?;?
0.54,29;63;24;147;?;?
0.4,14;17;116;?;?;?
0.5,12;164;22;?;?;?
0.43,164;22;170;24;147;?
0.42,14;29;25;17;?;?
0.41,75;26;24;147;?;?
0.42,14;29;17;18;170;?
0.53,29;63;22;24;?;?
0.48,20;14;63;22;170;?
0.41,20;25;17;6;?;?
0.43,14;75;29;63;?;?
0.4,20;75;212;25;18;?
0.45,12;17;21;?;?;?
0.47,25;17;6;?;?;?
0.41,14;75;18;170;24;?
0.54,26;24;147;?;?;?
0.41,20;75;212;63;18;?
0.44,29;25;26;21;?;?
0.43,75;22;170;24;147;?
0.49,29;26;170;147;?;?
0.67,20;63;22;?;?;?
0.46,75;212;8;?;?;?
0.48,29;6;8;116;?;?
0.5,28;26;18;?;?;?
0.5,20;28;22;170;?;?
0.49,6;22;24;?;?;?
0.48,20;14;25;170;?;?
0.67,29;22;18;?;?;?
0.46,29;26;170;24;?;?
0.46,20;14;164;22;170;?
0.48,20;25;17;18;?;?
0.44,88;164;18;170;?;?
0.41,12;25;8;?;?;?
0.45,20;29;63;18;147;?
0.42,75;25;24;?;?;?
0.43,20;29;25;24;147;?
0.4,20;75;29;18;170;?
0.43,212;6;22;?;?;?
0.49,20;14;75;26;164;?
0.45,20;17;170;24;?;?
0.41,20;14;75;212;63;?
0.51,6;22;170;147;?;?
0.41,20;14;75;26;21;?
0.42,20;75;212;170;24;?
0.44,14;75;6;21;?;?
0.49,20;29;63;26;?;?
0.41,20;25;22;18;147;?
0.5,20;18;24;147;?;?
0.41,212;26;21;?;?;?
0.44,20;14;6;21;?;?
0.45,14;6;8;?;?;?
0.44,20;26;164;8;?;?
0.52,20;14;75;17;?;?
0.42,75;212;6;170;?;?
0.44,28;18;170;147;?;?
0.44,26;164;22;18;170;?
0.41,12;164;8;?;?;?
0.47,20;75;6;18;170;?
0.43,20;75;22;170;24;147
0.44,14;212;22;18;170;?
0.51,12;63;22;170;?;?
0.4,20;212;6;21;?;?
0.55,20;18;24;?;?;?
0.49,20;25;26;164;?;?
0.51,20;75;25;170;?;?
0.4,20;75;25;63;22;170
0.47,12;170;147;?;?;?
0.4,20;75;26;22;170;147
0.43,20;75;26;147;?;?
0.64,14;18;170;?;?;?
0.51,20;28;18;?;?;?
0.42,14;212;18;24;?;?
0.42,20;14;75;164;18;?
0.46,14;29;63;18;?;?
0.42,20;25;164;21;?;?
0.47,25;6;22;170;?;?
0.4,20;29;26;22;147;?
0.43,20;25;22;24;147;?
0.48,63;6;22;?;?;?
0.44,20;29;25;8;116;?
0.54,29;25;116;?;?;?
0.7,29;63;18;170;?;?
0.66,20;25;63;?;?;?
0.42,20;25;164;18;170;?
0.61,26;22;18;?;?;?
0.47,25;63;147;?;?;?
0.42,20;14;75;63;22;170
0.4,63;22;18;170;24;?
0.52,75;212;21;?;?;?
0.46,12;6;18;170;?;?
0.54,14;75;212;26;?;?
0.49,20;14;63;18;?;?
0.42,20;14;75;25;18;?
0.71,29;17;18;?;?;?
0.49,29;6;22;18;170;?
0.41,164;22;18;24;?;?
0.58,88;212;18;?;?;?
0.5,88;25;22;?;?;?
0.41,75;63;8;?;?;?
0.41,20;29;164;22;18;170
0.42,20;17;164;22;?;?
0.45,20;29;18;170;24;?
0.43,20;14;8;116;?;?
0.56,63;170;147;?;?;?
0.55,20;29;26;22;?;?
0.4,28;63;26;?;?;?
0.47,14;75;63;170;?;?
0.43,20;63;164;18;?;?
0.47,20;164;8;116;?;?
0.4,75;26;18;147;?;?
0.47,17;26;6;?;?;?
0.44,20;29;17;147;?;?
0.4,20;75;17;22;18;?
0.41,12;26;22;18;170;?
0.57,14;212;22;170;?;?
0.42,20;22;18;170;24;?
0.43,20;17;18;170;24;?
0.61,29;6;18;?;?;?
0.42,20;75;164;147;?;?
0.41,25;17;18;147;?;?
0.44,14;63;8;?;?;?
0.43,20;63;164;170;?;?
0.43,14;25;22;18;170;?
0.6,20;17;18;170;?;?
0.48,28;212;18;?;?;?
0.47,14;29;63;22;?;?
0.45,26;6;24;?;?;?
0.44,14;26;164;18;?;?
0.54,20;75;22;18;?;?
0.53,63;18;24;?;?;?
0.45,28;63;164;?;?;?
0.44,14;164;147;?;?;?
0.42,29;25;17;22;18;170
0.49,20;75;170;147;?;?
0.43,29;26;164;22;18;?
0.5,29;17;170;24;?;?
0.55,20;75;26;22;?;?
0.4,12;26;164;18;?;?
0.45,14;75;63;18;170;?
0.43,14;28;164;?;?;?
0.42,20;75;63;24;?;?
0.56,29;63;147;?;?;?
0.41,20;29;25;164;22;?
0.57,14;25;22;?;?;?
0.43,88;212;22;170;147;?
0.43,14;212;22;170;147;?
0.66,20;75;170;?;?;?
0.69,20;29;164;?;?;?
0.47,29;26;22;24;?;?
0.41,14;212;6;22;170;?
0.46,88;22;170;147;?;?
0.48,25;17;164;?;?;?
0.4,29;26;164;8;116;?
0.41,20;212;63;18;?;?
0.53,20;75;26;18;?;?
0.52,63;18;170;147;?;?
0.43,12;212;22;18;170;?
0.41,26;6;22;18;170;?
0.52,20;29;26;22;170;?
0.51,164;8;116;?;?;?
0.54,20;29;17;18;170;?
0.42,26;164;18;147;?;?
0.47,29;6;170;147;?;?
0.51,75;212;17;?;?;?
0.47,28;26;18;170;?;?
0.54,14;75;21;?;?;?
0.43,12;28;22;?;?;?
0.48,20;63;22;24;?;?
0.42,14;75;212;8;?;?
0.41,20;28;25;22;?;?
0.5,20;75;26;18;170;?
0.42,20;75;6;22;18;?
0.48,88;6;22;?;?;?
0.43,20;25;6;170;?;?
0.42,20;29;26;164;170;?
0.67,26;18;170;?;?;?
0.47,14;25;26;?;?;?
0.5,20;75;164;18;?;?
0.5,12;6;22;?;?;?
0.46,29;25;6;18;?;?
0.47,88;164;22;170;?;?
0.41,14;164;21;116;?;?
0.52,26;22;24;?;?;?
0.46,63;6;18;?;?;?
0.56,20;22;170;147;?;?
0.43,20;63;6;22;?;?
0.41,29;17;26;21;?;?
0.47,20;6;164;?;?;?
